Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Gene Identifier],Comment [Gene Symbol],Comment [Protein Name],Comment [Protein Name Abbreviation],Protein Sequence (aa),UniProt ID,Addgene ID,Experimental Condition [Subcellular Localization],Channels
20130916_Landmark_PSS1/Meas_01,L19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,L20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,L21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,L22,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,L23,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,M18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,M19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,M20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,M21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,M22,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,M23,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,N18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,N19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,N20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,N21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,N22,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,N23,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,O18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,O19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,O20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,O21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,O22,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,O23,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,P18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,P19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,P20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,P21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,P22,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20130916_Landmark_PSS1/Meas_01,P23,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,9791,PTDSS1,Phosphatidylserine synthase-1,PTDSS1,1-473,Q99LH2,134667,"mitochondria-associated ER-membrane, endoplasmic reticulum","EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G18,Mus musculus,NCBITaxon,NCBITaxon_10091,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C13,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C14,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,6844,VAMP2,Vesicle-associated membrane protein 2,VAMP2,1-116,P63027,134661,secretory vesicles,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,G17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,F18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,A18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,B18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,H18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,D18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,E18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,C18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,10791,VAMP5,Vesicle-associated membrane protein 5,VAMP5,1-116,O95183,134662,plasma membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
20151020_Plate117/Meas_01,I20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,70361,Lman1,ER-Golgi intermediate compartment 53kDa,ERGIC53,1-517,Q9D0F3,134859,ER-Golgi intermediate compartment,"EGFP (protein of interest), DRAQ5 (DNA)"
