Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line or Strain]	Term Source 2 REF	Term Source 2 Accession	Protein	Abbreviation	Protein sequence (aa)	UniProt	Addgene ID	Subcellular	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Gene Annotation Comments	Control Type	Control Comments	Quality Control	Quality Control Comments	Channels	Comments
VAMP_DEG_PL68_20140415__Meas_01	A18		Mus musculus			NMuMG			Phosphatidylserine synthase-1	PTDSS1	1-473	Q99LH2	134667	"mitochondria-associated ER-membrane, endoplasmic reticulum"										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	A11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	B11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	C11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	D11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	E11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	F11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	G11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	H11		Mus musculus			NMuMG			Ras-related protein 5A	Rab5	1-205	A0A024R2K1	134858	early endosome										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	B9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	C9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	D9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	E9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	F9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	G9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	H9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL68_20140415__Meas_01	A9		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	I10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	I11		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	J9		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	J10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	K9		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	K10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	L9		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	L10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	L11		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	M9		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	M10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	N9		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	N10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	O9		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	O10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_PL100_20150507__Meas_01	P10		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	E17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	F24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	G24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	H24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	I24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	J24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	K24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	L24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	M24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
